source_language,target_language,source_text,target_text,table_name,source_comment,weight
uk,en,Монометиларсонова кислота,monomethylarsonic-acid,UTIS,http://utis.in.ua/monomethylarsonic-acid/,3
uk,en,Мононітрат ізосорбіду,isosorbide-mononitrate,UTIS,http://utis.in.ua/isosorbide-mononitrate/,3
uk,en,Мононітросид,isosorbide-mononitrate,UTIS,http://utis.in.ua/isosorbide-mononitrate/,3
uk,en,Мононуклеоз та вагітність,epstein-barr-virus,UTIS,http://utis.in.ua/epstein-barr-virus/,3
uk,en,Монооксид вуглецю,sarbon-monoxide,UTIS,http://utis.in.ua/%d1%81arbon-monoxide/,3
uk,en,Монооксид карбону,sarbon-monoxide,UTIS,http://utis.in.ua/%d1%81arbon-monoxide/,3
uk,en,Моноприл,fosinopril,UTIS,http://utis.in.ua/fosinopril/,3
uk,en,Моносан,isosorbide-mononitrate,UTIS,http://utis.in.ua/isosorbide-mononitrate/,3
uk,en,Моносульфат канаміцину,kanamicin,UTIS,http://utis.in.ua/kanamicin/,3
uk,en,Монтелукаст,montelukast,UTIS,http://utis.in.ua/montelukast/,3
uk,en,Монурал,fosfomycin,UTIS,http://utis.in.ua/fosfomycin/,3
uk,en,Морністат,miconazole,UTIS,http://utis.in.ua/miconazole/,3
uk,en,Сингуляр,montelukast,UTIS,http://utis.in.ua/montelukast/,3
uk,en,Синдром алкогольний фетальний,alcohol,UTIS,http://utis.in.ua/alcohol/,3
uk,en,Синдром фетальний алкогольний,alcohol,UTIS,http://utis.in.ua/alcohol/,3
uk,en,Синій кохош,blue-cohosh,UTIS,http://utis.in.ua/blue-cohosh/,3
uk,en,Синій метиленовий,methylene-blue,UTIS,http://utis.in.ua/methylene-blue/,3
uk,en,Синоган,levomepromazine,UTIS,http://utis.in.ua/levomepromazine/,3
uk,en,Синтарпен,cloxacillin,UTIS,http://utis.in.ua/cloxacillin/,3
uk,en,Синтоцинон,oxytocin,UTIS,http://utis.in.ua/oxytocin/,3
uk,en,Синхроцепт В,fenprostalene,UTIS,http://utis.in.ua/fenprostalene/,3
uk,en,Сиприн,triethylenetetramine,UTIS,http://utis.in.ua/triethylenetetramine/,3
uk,en,Сирдалуд,tizanidine,UTIS,http://utis.in.ua/tizanidine/,3
uk,en,Сиролімус,sirolimus,UTIS,http://utis.in.ua/sirolimus/,3
uk,en,Сироп кореня солодки,glycyrrhizin,UTIS,http://utis.in.ua/glycyrrhizin/,3
uk,en,Система внутрішньоматкова,intrauterine-contraceptives,UTIS,http://utis.in.ua/intrauterine-contraceptives/,3
uk,en,Системний червоний вовчак та вагітність,systemic-lupus-erythematosus,UTIS,http://utis.in.ua/systemic-lupus-erythematosus/,3
uk,en,Ситагліптин,sitagliptin,UTIS,http://utis.in.ua/sitagliptin/,3
uk,en,Ситена,sitagliptin,UTIS,http://utis.in.ua/sitagliptin/,3
uk,en,Сифіліс вроджений,syphilis-and-pregnancy,UTIS,http://utis.in.ua/syphilis-and-pregnancy/,3
uk,en,Сифіліс та вагітність,syphilis-and-pregnancy,UTIS,http://utis.in.ua/syphilis-and-pregnancy/,3
uk,en,Сілест,combined-oral-contraceptives,UTIS,http://utis.in.ua/combined-oral-contraceptives/,3
uk,en,Сільваден,sulfadiazine,UTIS,http://utis.in.ua/sulfadiazine/,3
uk,en,Сіль калієва соляної кислоти,potassium-chloride,UTIS,http://utis.in.ua/potassium-chloride/,3
uk,en,Сіль кальцієва етилендіамінтетрауксусної кислоти,calcium-edetate,UTIS,http://utis.in.ua/calcium-edetate/,3
uk,en,Сіль натрієва інданил карбеніциліну,carbenicillin,UTIS,http://utis.in.ua/carbenicillin/,3
uk,en,Сіль натрієва оксициліну,oxacillin,UTIS,http://utis.in.ua/oxacillin/,3
uk,en,Сіль натрієва ПАСК,para-aminosalicylic-acid,UTIS,http://utis.in.ua/para-aminosalicylic-acid/,3
uk,en,Сіль натрієва цефтріаксону,ceftriaxone,UTIS,http://utis.in.ua/ceftriaxone/,3
uk,en,Сімбакс,olanzapin,UTIS,http://utis.in.ua/olanzapin/,3
uk,en,Сімбалта,duloxetine,UTIS,http://utis.in.ua/duloxetine/,3
uk,en,Сімпоні,golimumab,UTIS,http://utis.in.ua/golimumab/,3
uk,en,Сімулект,basiliximab,UTIS,http://utis.in.ua/basiliximab/,3
uk,en,Сінафлан,fluocinonide-2,UTIS,http://utis.in.ua/fluocinonide-2/,3
uk,en,Сінеріт,erythromycin,UTIS,http://utis.in.ua/erythromycin/,3
uk,en,Сінкроміцин,doxycycline,UTIS,http://utis.in.ua/doxycycline/,3
uk,en,Сіпонімод,siponimod,UTIS,http://utis.in.ua/siponimod/,3
uk,en,Сірки діоксид,sulfur-dioxide,UTIS,http://utis.in.ua/sulfur-dioxide/,3
uk,en,Сірковуглець,carbon-disulfide,UTIS,http://utis.in.ua/carbon-disulfide/,3
uk,en,Скабаген,benzyl-benzoate,UTIS,http://utis.in.ua/benzyl-benzoate/,3
uk,en,Скабікар,benzyl-benzoate,UTIS,http://utis.in.ua/benzyl-benzoate/,3
uk,en,Сказ – вакцина,hydrophobia-vaccine,UTIS,http://utis.in.ua/hydrophobia-vaccine/,3
uk,en,Скандонест,sarbocaine,UTIS,http://utis.in.ua/%d1%81arbocaine/,3
uk,en,Скафо,secukinumab,UTIS,http://utis.in.ua/secukinumab/,3
uk,en,Скеліт,tiludronate,UTIS,http://utis.in.ua/tiludronate/,3
uk,en,Скелясті водорості,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Морська капуста,laminaria,UTIS,http://utis.in.ua/laminaria/,3
uk,en,Морські бурі водорості,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Морські водорості,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Морська водорості бурі,kelp,UTIS,http://utis.in.ua/kelp/,3
uk,en,Морфін,morphine,UTIS,http://utis.in.ua/morphine/,3
uk,en,Мотиліум,domperidone,UTIS,http://utis.in.ua/domperidone/,3
uk,en,Мотрин,ibuprofen,UTIS,http://utis.in.ua/ibuprofen/,3
uk,en,Мофетилу мікофенолат,mycophenolate-mofetil,UTIS,http://utis.in.ua/mycophenolate-mofetil/,3
uk,en,Мофілет,mycophenolate-mofetil,UTIS,http://utis.in.ua/mycophenolate-mofetil/,3
uk,en,Мофлакса,moxifloxacine,UTIS,http://utis.in.ua/moxifloxacine/,3
uk,en,МРТ,magnetic-resonance-imaging,UTIS,http://utis.in.ua/magnetic-resonance-imaging/,3
uk,en,Мука гуарова,guar-gum,UTIS,http://utis.in.ua/guar-gum/,3
uk,en,Мукоміст,acetylcysteine,UTIS,http://utis.in.ua/acetylcysteine/,3
uk,en,Мультивітаміни,multivitamins,UTIS,http://utis.in.ua/multivitamins/,3
uk,en,Мультіханс,gadobenate-dimeglumine,UTIS,http://utis.in.ua/gadobenate-dimeglumine/,3
uk,en,Мупіроцин,bactroban,UTIS,http://utis.in.ua/bactroban/,3
uk,en,Мускатне дерево,nutmeg,UTIS,http://utis.in.ua/nutmeg/,3
uk,en,Мускатний горіх,nutmeg,UTIS,http://utis.in.ua/nutmeg/,3
uk,en,Мускатник духмяний,nutmeg,UTIS,http://utis.in.ua/nutmeg/,3
uk,en,Мускатного горіха олія,nutmeg,UTIS,http://utis.in.ua/nutmeg/,3
uk,en,Мустарген,mechlorethamine,UTIS,http://utis.in.ua/mechlorethamine/,3
uk,en,Муцинекс,guaphenazine,UTIS,http://utis.in.ua/guaphenazine/,3
uk,en,М’ята,brandy-mint,UTIS,http://utis.in.ua/brandy-mint/,3
uk,en,М’ята блошина,mentha-pulegium,UTIS,http://utis.in.ua/mentha-pulegium/,3
uk,en,М’ята болотна,mentha-pulegium,UTIS,http://utis.in.ua/mentha-pulegium/,3
uk,en,М’ята пеніроял,mentha-pulegium,UTIS,http://utis.in.ua/mentha-pulegium/,3
uk,en,М’яти пеніроял олія,mentha-pulegium,UTIS,http://utis.in.ua/mentha-pulegium/,3
uk,en,М’ята перцева,brandy-mint,UTIS,http://utis.in.ua/brandy-mint/,3
uk,en,М’яти листя,brandy-mint,UTIS,http://utis.in.ua/brandy-mint/,3
uk,en,М’яти перцевої листя,brandy-mint,UTIS,http://utis.in.ua/brandy-mint/,3
uk,en,Скінорен,azelex,UTIS,http://utis.in.ua/azelex/,3
uk,en,Склеровейн,polidocanol,UTIS,http://utis.in.ua/polidocanol/,3
uk,en,Склероз розсіяний та вагітність,multiple-sclerosis,UTIS,http://utis.in.ua/multiple-sclerosis/,3
uk,en,Склерон,amisulprid,UTIS,http://utis.in.ua/amisulprid/,3
uk,en,Скополамін,scopolamine,UTIS,http://utis.in.ua/scopolamine/,3
uk,en,Слані ламінарії,laminaria,UTIS,http://utis.in.ua/laminaria/,3
uk,en,Смола гуарова,guar-gum,UTIS,http://utis.in.ua/guar-gum/,3
uk,en,Совалді,sofosbuvir,UTIS,http://utis.in.ua/sofosbuvir/,3
uk,en,Совол,polychlorinated-biphenyls,UTIS,http://utis.in.ua/polychlorinated-biphenyls/,3
uk,en,Совтол,polychlorinated-biphenyls,UTIS,http://utis.in.ua/polychlorinated-biphenyls/,3
uk,en,Солазаре,diclofenac,UTIS,http://utis.in.ua/diclofenac/,3
uk,en,Соліан,amisulprid,UTIS,http://utis.in.ua/amisulprid/,3
uk,en,Солі жовчні,bile-acid,UTIS,http://utis.in.ua/bile-acid/,3
uk,en,Соліфенацин,solifenacin,UTIS,http://utis.in.ua/solifenacin/,3
uk,en,Солка вакцина,poliomyelitis-vaccine,UTIS,http://utis.in.ua/poliomyelitis-vaccine/,3
uk,en,Солодка,glycyrrhizin,UTIS,http://utis.in.ua/glycyrrhizin/,3
uk,en,Солодки кореня сироп,glycyrrhizin,UTIS,http://utis.in.ua/glycyrrhizin/,3
uk,en,Солодки корінь,glycyrrhizin,UTIS,http://utis.in.ua/glycyrrhizin/,3
uk,en,Солотік,sertraline,UTIS,http://utis.in.ua/sertraline/,3
uk,en,Солу-медрол,methylprednisolone,UTIS,http://utis.in.ua/methylprednisolone/,3
uk,en,Солюстібозан,solyusurmin,UTIS,http://utis.in.ua/solyusurmin/,3
uk,en,Солюсурмін,solyusurmin,UTIS,http://utis.in.ua/solyusurmin/,3
uk,en,Солютаб,doxycycline,UTIS,http://utis.in.ua/doxycycline/,3
uk,en,Соляної кислоти сіль калієва,potassium-chloride,UTIS,http://utis.in.ua/potassium-chloride/,3
uk,en,Солярій та вагітність,ultraviolet-radiation,UTIS,http://utis.in.ua/ultraviolet-radiation/,3
uk,en,Сома,carisoprodol,UTIS,http://utis.in.ua/carisoprodol/,3
uk,en,Сомак,pantoprazole,UTIS,http://utis.in.ua/pantoprazole/,3
uk,en,Соматостатин,somatostatin,UTIS,http://utis.in.ua/somatostatin/,3
uk,en,Соматостатин-рецепторна сцінтіграфія (СРС),octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,Соматотропинй гормон,growth-hormone,UTIS,http://utis.in.ua/growth-hormone/,3
uk,en,Соматрем,growth-hormone,UTIS,http://utis.in.ua/growth-hormone/,3
uk,en,Соматропін,growth-hormone,UTIS,http://utis.in.ua/growth-hormone/,3
uk,en,Соматулін,somatostatin,UTIS,http://utis.in.ua/somatostatin/,3
uk,en,Сомсаніт,sodium-oxybate,UTIS,http://utis.in.ua/sodium-oxybate/,3
uk,en,Сон медикаментозний,general-anesthesia-and-pregnancy,UTIS,http://utis.in.ua/general-anesthesia-and-pregnancy/,3
uk,en,Сонміл,doxylamine,UTIS,http://utis.in.ua/doxylamine/,3
uk,en,Соннат,zaleplon,UTIS,http://utis.in.ua/zaleplon/,3
uk,en,Соолантра,ivermectin,UTIS,http://utis.in.ua/ivermectin/,3
uk,en,Соріатан,acitretin,UTIS,http://utis.in.ua/acitretin/,3
uk,en,Сорцеф,cefixime,UTIS,http://utis.in.ua/cefixime/,3
uk,en,Соталол,sotalol,UTIS,http://utis.in.ua/sotalol/,3
uk,en,Софоретін,quercetin,UTIS,http://utis.in.ua/quercetin/,3
uk,en,Софосбувір,sofosbuvir,UTIS,http://utis.in.ua/sofosbuvir/,3
uk,en,Софосбувір-велпатас-воксілапрев (Sofosbuvir-Velpatas-Voxilaprev),vosevi,UTIS,http://utis.in.ua/vosevi/,3
uk,en,Софтенон,thalidomide,UTIS,http://utis.in.ua/thalidomide/,3
uk,en,Соя,phytoestrogens,UTIS,http://utis.in.ua/phytoestrogens/,3
uk,en,Спазлаксон,metaxalone,UTIS,http://utis.in.ua/metaxalone/,3
uk,en,Спазмо-літ,trospium,UTIS,http://utis.in.ua/trospium/,3
uk,en,Спастин,baclofen,UTIS,http://utis.in.ua/baclofen/,3
uk,en,Спектазол,econazole,UTIS,http://utis.in.ua/econazole/,3
uk,en,Спектр порушень фетальний алкогольний,alcohol,UTIS,http://utis.in.ua/alcohol/,3
uk,en,Спектрацеф,cefditoren,UTIS,http://utis.in.ua/cefditoren/,3
uk,en,Спирт ізопропіловий,isopropyl-alcohol,UTIS,http://utis.in.ua/isopropyl-alcohol/,3
uk,en,Спирт камфорний,camphor,UTIS,http://utis.in.ua/camphor/,3
uk,en,Спінраза,spinraza,UTIS,http://utis.in.ua/spinraza/,3
uk,en,Спіраль внутрішньоматкова,intrauterine-contraceptives,UTIS,http://utis.in.ua/intrauterine-contraceptives/,3
uk,en,Спіраль внутрішньоматкова з вмістом міді,intrauterine-contraceptives-with-copper,UTIS,http://utis.in.ua/intrauterine-contraceptives-with-copper/,3
uk,en,Спіраміцин,spiramycin,UTIS,http://utis.in.ua/spiramycin/,3
uk,en,Спірива,tiotropium,UTIS,http://utis.in.ua/tiotropium/,3
uk,en,Спіронолактон,aldactone,UTIS,http://utis.in.ua/aldactone/,3
uk,en,Сполуки органотинові,organotin-compounds,UTIS,http://utis.in.ua/organotin-compounds/,3
uk,en,Сполуки хімічні,solvents,UTIS,http://utis.in.ua/solvents/,3
uk,en,Споранокс,itraconazole,UTIS,http://utis.in.ua/itraconazole/,3
uk,en,Спрайсел,dasatinib,UTIS,http://utis.in.ua/dasatinib/,3
uk,en,Срібла сульфадіазин,sulfadiazine,UTIS,http://utis.in.ua/sulfadiazine/,3
uk,en,Срібла тіосульфат,thiosulfate-silver,UTIS,http://utis.in.ua/thiosulfate-silver/,3
uk,en,Срібло,thiosulfate-silver,UTIS,http://utis.in.ua/thiosulfate-silver/,3
uk,en,СР-Кларен,clarithromycin,UTIS,http://utis.in.ua/clarithromycin/,3
uk,en,СРС,octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,Стабілізований ефір для наркозу,diethyl-ether,UTIS,http://utis.in.ua/diethyl-ether/,3
uk,en,Ставудин,stavudine,UTIS,http://utis.in.ua/stavudine/,3
uk,en,Стада левофлоксацин,levofloxacin,UTIS,http://utis.in.ua/levofloxacin/,3
uk,en,Стадол,butorfanol,UTIS,http://utis.in.ua/%d0%b1%d1%83%d1%82%d0%be%d1%80%d1%84%d0%b0%d0%bd%d0%be%d0%bb/,3
uk,en,Старкет,spiramycin,UTIS,http://utis.in.ua/spiramycin/,3
uk,en,Старлікс,nateglinide,UTIS,http://utis.in.ua/nateglinide/,3
uk,en,Статеві органи чоловіків – вплив радіонуклідів,radiation-male-genitals,UTIS,http://utis.in.ua/radiation-male-genitals/,3
uk,en,Статеві органи чоловіків – опромінення,radiation-male-genitals,UTIS,http://utis.in.ua/radiation-male-genitals/,3
uk,en,Статеві органи чоловіків – рентгенівське опромінення,radiation-male-genitals,UTIS,http://utis.in.ua/radiation-male-genitals/,3
uk,en,Статеві органи чоловіків та радіація,statins-and-pregnancy,UTIS,http://utis.in.ua/statins-and-pregnancy/,3
uk,en,Статини,statins-and-pregnancy,UTIS,http://utis.in.ua/statins-and-pregnancy/,3
uk,en,Статини та вагітність,statins-and-pregnancy,UTIS,http://utis.in.ua/statins-and-pregnancy/,3
uk,en,Стафілокок та вагітність,staphylococcus,UTIS,http://utis.in.ua/staphylococcus/,3
uk,en,Стафілокок золотистий та вагітність,staphylococcus,UTIS,http://utis.in.ua/staphylococcus/,3
uk,en,СТГ,growth-hormone,UTIS,http://utis.in.ua/growth-hormone/,3
uk,en,Стеарилфумарат бісопролола,bisoprolol,UTIS,http://utis.in.ua/bisoprolol/,3
uk,en,Стевіозид,sweeteners,UTIS,http://utis.in.ua/sweeteners/,3
uk,en,Стевія медова,sweeteners,UTIS,http://utis.in.ua/sweeteners/,3
uk,en,Стелазин,trifluoperazine,UTIS,http://utis.in.ua/trifluoperazine/,3
uk,en,Стелламідон,amidopyrine,UTIS,http://utis.in.ua/amidopyrine/,3
uk,en,Стенда,avanafil,UTIS,http://utis.in.ua/avanafil/,3
uk,en,Стерицеф,ceftriaxone,UTIS,http://utis.in.ua/ceftriaxone/,3
uk,en,Стильбестрол,diethylstilestrol,UTIS,http://utis.in.ua/diethylstilestrol/,3
uk,en,Стимулотон,sertraline,UTIS,http://utis.in.ua/sertraline/,3
uk,en,Стимуляція повторювальна транскраніальна магнітна (пТМС),transcranial-magnetic-stimulation-and-pregnancy,UTIS,http://utis.in.ua/transcranial-magnetic-stimulation-and-pregnancy/,3
uk,en,Стимуляція транскраніальна магнітна та вагітність,transcranial-magnetic-stimulation-and-pregnancy,UTIS,http://utis.in.ua/transcranial-magnetic-stimulation-and-pregnancy/,3
uk,en,Стібатін,solyusurmin,UTIS,http://utis.in.ua/solyusurmin/,3
uk,en,Стібоглюконат-натрій,solyusurmin,UTIS,http://utis.in.ua/solyusurmin/,3
uk,en,Стілнокс,zolpidem,UTIS,http://utis.in.ua/zolpidem/,3
uk,en,Стокрин,efavirenz,UTIS,http://utis.in.ua/efavirenz/,3
uk,en,Стопекс,dextromethorphan,UTIS,http://utis.in.ua/dextromethorphan/,3
uk,en,Страттера,atomoxetine,UTIS,http://utis.in.ua/atomoxetine/,3
uk,en,Стрептаза,streptokinase,UTIS,http://utis.in.ua/streptokinase/,3
uk,en,Стрептозотоцин,streptozocin,UTIS,http://utis.in.ua/streptozocin/,3
uk,en,Стрептозоцин,streptozocin,UTIS,http://utis.in.ua/streptozocin/,3
uk,en,Стрептокіназа,streptokinase,UTIS,http://utis.in.ua/streptokinase/,3
uk,en,Стрептоміцин,streptomycin,UTIS,http://utis.in.ua/streptomycin/,3
uk,en,Стрептоцид,sulfanilamide,UTIS,http://utis.in.ua/sulfanilamide/,3
uk,en,Стрептоцидова мазь,sulfanilamide,UTIS,http://utis.in.ua/sulfanilamide/,3
uk,en,Стрес,stress,UTIS,http://utis.in.ua/stress/,3
uk,en,Стрес при вагітності,stress,UTIS,http://utis.in.ua/stress/,3
uk,en,Стрес та вагітність,stress,UTIS,http://utis.in.ua/stress/,3
uk,en,Стробан,toxaphene,UTIS,http://utis.in.ua/toxaphene/,3
uk,en,Стромектол,ivermectin,UTIS,http://utis.in.ua/ivermectin/,3
uk,en,Стронцій,strontium,UTIS,http://utis.in.ua/strontium/,3
uk,en,Стронцій-90,strontium,UTIS,http://utis.in.ua/strontium/,3
uk,en,Струм електричний та вагітність,electric-current-and-pregnancy,UTIS,http://utis.in.ua/electric-current-and-pregnancy/,3
uk,en,Струм змінний,electric-current-and-pregnancy,UTIS,http://utis.in.ua/electric-current-and-pregnancy/,3
uk,en,Струмом електричним ураження,electric-current-and-pregnancy,UTIS,http://utis.in.ua/electric-current-and-pregnancy/,3
uk,en,Сублімаза,fentanyl,UTIS,http://utis.in.ua/fentanyl/,3
uk,en,Субсаліцилат бісмуту,bismuth-subsalicylate,UTIS,http://utis.in.ua/bismuth-subsalicylate/,3
uk,en,Субсаліцилат вісмуту,bismuth-subsalicylate,UTIS,http://utis.in.ua/bismuth-subsalicylate/,3
uk,en,Субутекс,buprenorphine,UTIS,http://utis.in.ua/buprenorphine/,3
uk,en,Сугамадекс,pseudoephedrine,UTIS,http://utis.in.ua/pseudoephedrine/,3
uk,en,Судафед,pseudoephedrine,UTIS,http://utis.in.ua/pseudoephedrine/,3
uk,en,Сукаріл,cyclamate,UTIS,http://utis.in.ua/cyclamate/,3
uk,en,Суклисеп,ethosuximide,UTIS,http://utis.in.ua/ethosuximide/,3
uk,en,Сукострин,succinylcholine,UTIS,http://utis.in.ua/succinylcholine/,3
uk,en,Сукралфат,sucralfate,UTIS,http://utis.in.ua/sucralfate/,3
uk,en,Сукральфат,sucralfate,UTIS,http://utis.in.ua/sucralfate/,3
uk,en,Суксаметоніум,succinylcholine,UTIS,http://utis.in.ua/succinylcholine/,3
uk,en,Сукцинат доксиламіну,doxylamine,UTIS,http://utis.in.ua/doxylamine/,3
uk,en,Сукцинілхолін,succinylcholine,UTIS,http://utis.in.ua/succinylcholine/,3
uk,en,Суліндак,sulindac,UTIS,http://utis.in.ua/sulindac/,3
uk,en,Сулконазол,sulconazole,UTIS,http://utis.in.ua/sulconazole/,3
uk,en,Сульбактам,sulbactam,UTIS,http://utis.in.ua/sulbactam/,3
uk,en,Сульпірид,sulpiride,UTIS,http://utis.in.ua/sulpiride/,3
uk,en,Сульпірин,analgin,UTIS,http://utis.in.ua/analgin/,3
uk,en,Сульфадимезин,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Сульфадин,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Сульфадіазин,sulfadiazine,UTIS,http://utis.in.ua/sulfadiazine/,3
uk,en,Сульфадіазин срібла,sulfadiazine,UTIS,http://utis.in.ua/sulfadiazine/,3
uk,en,Сульфадіметилпіримідин,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Сульфадімідін,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Сульфадоксин,sulfadoxine,UTIS,http://utis.in.ua/sulfadoxine/,3
uk,en,Сульфаметазин,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Сульфаметоксазол,sulfamethoxazole,UTIS,http://utis.in.ua/sulfamethoxazole/,3
uk,en,Сульфаніламід,sulfanilamide,UTIS,http://utis.in.ua/sulfanilamide/,3
uk,en,Сульфаніламіди,sulfanamide,UTIS,http://utis.in.ua/sulfanamide/,3
uk,en,Сульфаніламідні препарати,sulfanamide,UTIS,http://utis.in.ua/sulfanamide/,3
uk,en,Сульфапіридин,sulfapyridine,UTIS,http://utis.in.ua/sulfapyridine/,3
uk,en,Сульфаргин,sulfadiazine,UTIS,http://utis.in.ua/sulfadiazine/,3
uk,en,Сульфат абакавіру,abacavir,UTIS,http://utis.in.ua/abacavir/,3
uk,en,Сульфасалазин,sulfasalazine,UTIS,http://utis.in.ua/sulfasalazine/,3
uk,en,Сульфат атропіну,atropine,UTIS,http://utis.in.ua/atropine/,3
uk,en,Сульфат атропіну очні краплі,atropine-ophthalmic,UTIS,http://utis.in.ua/atropine-ophthalmic/,3
uk,en,Сульфат гентаміцину,gentamicin,UTIS,http://utis.in.ua/gentamicin/,3
uk,en,Сульфат канаміцину,kanamicin,UTIS,http://utis.in.ua/kanamicin/,3
uk,en,Сульфат капреоміцину,capreomycin,UTIS,http://utis.in.ua/capreomycin/,3
uk,en,Сульфат магнію,magnesium,UTIS,http://utis.in.ua/magnesium/,3
uk,en,Сульфат цинку,zinc,UTIS,http://utis.in.ua/zinc/,3
uk,en,Сульфід ртуті,mercury,UTIS,http://utis.in.ua/mercury/,3
uk,en,Сульфізоксазол,sulfisoxazole,UTIS,http://utis.in.ua/sulfisoxazole/,3
uk,en,Сульфісоксазол,sulfisoxazole,UTIS,http://utis.in.ua/sulfisoxazole/,3
uk,en,Сульфоціонат натрію,thiocyanate,UTIS,http://utis.in.ua/thiocyanate/,3
uk,en,Сульфур (IV) оксид,sulfur-dioxide,UTIS,http://utis.in.ua/sulfur-dioxide/,3
uk,en,Сумазид,azithromycin,UTIS,http://utis.in.ua/azithromycin/,3
uk,en,Сумамед,azithromycin,UTIS,http://utis.in.ua/azithromycin/,3
uk,en,Сумамокс,azithromycin,UTIS,http://utis.in.ua/azithromycin/,3
uk,en,Суматриптан,sumatriptan,UTIS,http://utis.in.ua/sumatriptan/,3
uk,en,Сунітиніб,sunitinib,UTIS,http://utis.in.ua/sunitinib/,3
uk,en,Суперсептил,sulfamethazine,UTIS,http://utis.in.ua/sulfamethazine/,3
uk,en,Супозиторії ректальні (реліф),phenylephrine,UTIS,http://utis.in.ua/phenylephrine/,3
uk,en,Суправиран,acyclovir,UTIS,http://utis.in.ua/acyclovir/,3
uk,en,Супракс,cefixime,UTIS,http://utis.in.ua/cefixime/,3
uk,en,Супран,desflurane,UTIS,http://utis.in.ua/desflurane/,3
uk,en,Супрациклін,doxycycline,UTIS,http://utis.in.ua/doxycycline/,3
uk,en,Супрекур,buserelin,UTIS,http://utis.in.ua/buserelin/,3
uk,en,Супрефакт,buserelin,UTIS,http://utis.in.ua/buserelin/,3
uk,en,Супрілекс,isoxsuprine,UTIS,http://utis.in.ua/isoxsuprine/,3
uk,en,Суппретт,chloralhydrate,UTIS,http://utis.in.ua/chloralhydrate/,3
uk,en,Суріта,tіamіlal,UTIS,http://utis.in.ua/%d1%82%d1%96%d0%b0%d0%bc%d1%96%d0%bb%d0%b0%d0%bb/,3
uk,en,Сурма,antimony,UTIS,http://utis.in.ua/%d0%b0ntimony/,3
uk,en,Сурми трихлорид,antimony,UTIS,http://utis.in.ua/%d0%b0ntimony/,3
uk,en,Сурмонтил,trimipramine,UTIS,http://utis.in.ua/trimipramine/,3
uk,en,Суролан,miconazole,UTIS,http://utis.in.ua/miconazole/,3
uk,en,Сустива,efavirenz,UTIS,http://utis.in.ua/efavirenz/,3
uk,en,Сутент,sunitinib,UTIS,http://utis.in.ua/sunitinib/,3
uk,en,Суфрексал,serotonin-receptor-antagonists,UTIS,http://utis.in.ua/serotonin-receptor-antagonists/,3
uk,en,Сухий лід,octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,Сцінтіграфія з індієм,octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,Сцінтіграфія наднирників,octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,Сцінтіграфія соматостатин-рецепторна (СРС),octreoscan,UTIS,http://utis.in.ua/octreoscan/,3
uk,en,"2,4,5-Т",trichlorophenoxyacetic-acid,UTIS,http://utis.in.ua/trichlorophenoxyacetic-acid/,3
uk,en,"2,3,7,8-тетрахлордибензо-п-діоксин",tetrachlorodibenzo-para-dioxin,UTIS,http://utis.in.ua/tetrachlorodibenzo-para-dioxin/,3
uk,en,d-тубокурарин,curare,UTIS,http://utis.in.ua/curare/,3
uk,en,Таванік,levofloxacin,UTIS,http://utis.in.ua/levofloxacin/,3
uk,en,Тавегіл,clemastine,UTIS,http://utis.in.ua/clemastine/,3
uk,en,Тагамет,cimetidine,UTIS,http://utis.in.ua/cimetidine/,3
uk,en,Тазак,nizatidine,UTIS,http://utis.in.ua/nizatidine/,3
uk,en,Тазаротен,tazarotene,UTIS,http://utis.in.ua/tazarotene/,3
uk,en,Тазепам,oxazepam,UTIS,http://utis.in.ua/oxazepam/,3
uk,en,Тазер,electric-current-and-pregnancy,UTIS,http://utis.in.ua/electric-current-and-pregnancy/,3
uk,en,Тазицеф,ceftazidime,UTIS,http://utis.in.ua/ceftazidime/,3
uk,en,Тазобактам,tazobactam,UTIS,http://utis.in.ua/tazobactam/,3
uk,en,Тазорак,tazarotene,UTIS,http://utis.in.ua/tazarotene/,3
uk,en,Тайгерон,levofloxacin,UTIS,http://utis.in.ua/levofloxacin/,3
uk,en,Тайленол,paracetamol,UTIS,http://utis.in.ua/paracetamol/,3
uk,en,Таклор,chlorthalidone-2,UTIS,http://utis.in.ua/chlorthalidone-2/,3
uk,en,Такролімус,tacrolimus,UTIS,http://utis.in.ua/tacrolimus/,3
uk,en,Таксацин,levofloxacin,UTIS,http://utis.in.ua/levofloxacin/,3
