"url","title","source","language","page_name","title_latin_name","title_latin_name_has_ampersand","title_latin_name_has_asterisk","title_ru_name"
"https://compendium.com.ua/akt/76/32931/levofloxacinum/","Левофлоксацин (Levofloxacinum)","compendium.com.ua","ru","levofloxacinum","levofloxacinum",False,False,"левофлоксацин"
"https://compendium.com.ua/akt/76/93202/levocetirizinum/","ЛЕВОЦЕТИРИЗИН (LEVOCETIRIZINUM)","compendium.com.ua","ru","levocetirizinum","levocetirizinum",False,False,"левоцетиризин"
"https://compendium.com.ua/akt/76/3047/leuprorelinum/","ЛЕЙПРОРЕЛИН (LEUPRORELINUM)","compendium.com.ua","ru","leuprorelinum","leuprorelinum",False,False,"лейпрорелин"
"https://compendium.com.ua/akt/76/59/linum-usitatissimum/","ЛЕН ОБЫКНОВЕННЫЙ* (LINUM USITATISSIMUM*)","compendium.com.ua","ru","linum-usitatissimum","linum usitatissimum",False,True,"лен обыкновенный"
"https://compendium.com.ua/akt/76/269456/lenalidomidum/","ЛЕНАЛИДОМИД (LENALIDOMIDUM)","compendium.com.ua","ru","lenalidomidum","lenalidomidum",False,False,"леналидомид"
"https://compendium.com.ua/akt/76/988/lenograstimum/","ЛЕНОГРАСТИМ (LENOGRASTIMUM)","compendium.com.ua","ru","lenograstimum","lenograstimum",False,False,"ленограстим"
"https://compendium.com.ua/akt/76/152393/lespedeza-bicolor/","ЛЕСПЕДЕЗА ДВУХЦВЕТНАЯ* (LESPEDEZA BICOLOR)","compendium.com.ua","ru","lespedeza-bicolor","lespedeza bicolor",False,False,"леспедеза двухцветная"
"https://compendium.com.ua/akt/76/55/letrozolum/","ЛЕТРОЗОЛ (LETROZOLUM)","compendium.com.ua","ru","letrozolum","letrozolum",False,False,"летрозол"
"https://compendium.com.ua/akt/76/39082/leflunomidum/","ЛЕФЛУНОМИД (LEFLUNOMIDUM)","compendium.com.ua","ru","leflunomidum","leflunomidum",False,False,"лефлуномид"
"https://compendium.com.ua/akt/76/856932/lecithin/","ЛЕЦИТИН* (LECITHIN*)","compendium.com.ua","ru","lecithin","lecithin",False,True,"лецитин"
"https://compendium.com.ua/akt/76/3046/lidocainum/","ЛИДОКАИН (LIDOCAINUM)","compendium.com.ua","ru","lidocainum","lidocainum",False,False,"лидокаин"
"https://compendium.com.ua/akt/76/3045/lisinoprilum/","ЛИЗИНОПРИЛ (LISINOPRILUM)","compendium.com.ua","ru","lisinoprilum","lisinoprilum",False,False,"лизиноприл"
"https://compendium.com.ua/akt/76/64590/linezolidum/","ЛИНЕЗОЛИД (LINEZOLIDUM)","compendium.com.ua","ru","linezolidum","linezolidum",False,False,"линезолид"
"https://compendium.com.ua/akt/76/3041/lincomycinum/","ЛИНКОМИЦИН (LINCOMYCINUM)","compendium.com.ua","ru","lincomycinum","lincomycinum",False,False,"линкомицин"
"https://compendium.com.ua/akt/84/14/tilia-cordataplatyphyllus-scop/","ЛИПА СЕРДЦЕВИДНАЯ/ШИРОКОЛИСТНАЯ* (TILIA CORDATA/PLATYPHYLLUS SCOP.*)","compendium.com.ua","ru","tilia-cordataplatyphyllus-scop","tilia cordata/platyphyllus scop.",False,True,"липа сердцевидная/широколистная"
"https://compendium.com.ua/akt/76/1916/losartanum/","ЛОЗАРТАН (LOSARTANUM)","compendium.com.ua","ru","losartanum","losartanum",False,False,"лозартан"
"https://compendium.com.ua/akt/76/3035/lomefloxacinum/","ЛОМЕФЛОКСАЦИН (LOMEFLOXACINUM)","compendium.com.ua","ru","lomefloxacinum","lomefloxacinum",False,False,"ломефлоксацин"
"https://compendium.com.ua/akt/76/3034/lomustinum/","ЛОМУСТИН (LOMUSTINUM)","compendium.com.ua","ru","lomustinum","lomustinum",False,False,"ломустин"
"https://compendium.com.ua/akt/68/1499/dequalinii-chloridum/","ДЕКВАЛИНИЯ ХЛОРИД (DEQUALINII CHLORIDUM)","compendium.com.ua","ru","dequalinii-chloridum","dequalinii chloridum",False,False,"деквалиния хлорид"
"https://compendium.com.ua/akt/68/3195/dexamethasonum/","ДЕКСАМЕТАЗОН (DEXAMETHASONUM)","compendium.com.ua","ru","dexamethasonum","dexamethasonum",False,False,"дексаметазон"
"https://compendium.com.ua/akt/68/112510/dexibuprofenum/","ДЕКСИБУПРОФЕН (DEXIBUPROFENUM)","compendium.com.ua","ru","dexibuprofenum","dexibuprofenum",False,False,"дексибупрофен"
"https://compendium.com.ua/akt/68/59798/dexketoprofenum/","ДЕКСКЕТОПРОФЕН (DEXKETOPROFENUM)","compendium.com.ua","ru","dexketoprofenum","dexketoprofenum",False,False,"декскетопрофен"
"https://compendium.com.ua/akt/68/409873/dexlansoprazolum/","ДЕКСЛАНСОПРАЗОЛ (DEXLANSOPRAZOLUM)","compendium.com.ua","ru","dexlansoprazolum","dexlansoprazolum",False,False,"декслансопразол"
"https://compendium.com.ua/akt/68/153773/dexmedetomidine/","ДЕКСМЕДЕТОМИДИН (DEXMEDETOMIDINE)","compendium.com.ua","ru","dexmedetomidine","dexmedetomidine",False,False,"дексмедетомидин"
"https://compendium.com.ua/akt/68/3194/dexpanthenolum/","ДЕКСПАНТЕНОЛ (DEXPANTHENOLUM)","compendium.com.ua","ru","dexpanthenolum","dexpanthenolum",False,False,"декспантенол"
"https://compendium.com.ua/akt/68/3193/dextrosum/","ДЕКСТРОЗА* (DEXTROSUM*)","compendium.com.ua","ru","dextrosum","dextrosum",False,True,"декстроза"
"https://compendium.com.ua/akt/68/522276/delamanidum/","ДЕЛАМАНИД (DELAMANIDUM)","compendium.com.ua","ru","delamanidum","delamanidum",False,False,"деламанид"
"https://compendium.com.ua/akt/68/3189/demoxytocinum/","ДЕМОКСИТОЦИН (DEMOXYTOCINUM)","compendium.com.ua","ru","demoxytocinum","demoxytocinum",False,False,"демокситоцин"
"https://compendium.com.ua/akt/68/179698/denosumab/","ДЕНОСУМАБ (DENOSUMAB)","compendium.com.ua","ru","denosumab","denosumab",False,False,"деносумаб"
"https://compendium.com.ua/akt/68/164466/denotivirum/","ДЕНОТИВИР (DENOTIVIRUM)","compendium.com.ua","ru","denotivirum","denotivirum",False,False,"денотивир"
"https://compendium.com.ua/akt/68/331687/desvenlafaxinum/","ДЕСВЕНЛАФАКСИН (DESVENLAFAXINUM)","compendium.com.ua","ru","desvenlafaxinum","desvenlafaxinum",False,False,"десвенлафаксин"
"https://compendium.com.ua/akt/68/3188/desmopressinum/","ДЕСМОПРЕССИН (DESMOPRESSINUM)","compendium.com.ua","ru","desmopressinum","desmopressinum",False,False,"десмопрессин"
"https://compendium.com.ua/akt/68/99408/deferasiroxum/","ДЕФЕРАЗИРОКС (DEFERASIROXUM)","compendium.com.ua","ru","deferasiroxum","deferasiroxum",False,False,"деферазирокс"
"https://compendium.com.ua/akt/74/3186/josamycinum/","ДЖОЗАМИЦИН (JOSAMYCINUM)","compendium.com.ua","ru","josamycinum","josamycinum",False,False,"джозамицин"
"https://compendium.com.ua/akt/68/3185/diazepamum/","ДИАЗЕПАМ (DIAZEPAMUM)","compendium.com.ua","ru","diazepamum","diazepamum",False,False,"диазепам"
"https://compendium.com.ua/akt/68/34490/diacereinum/","ДИАЦЕРЕИН (DIACEREINUM)","compendium.com.ua","ru","diacereinum","diacereinum",False,False,"диацереин"
"https://compendium.com.ua/akt/68/940/digoxinum/","ДИГОКСИН (DIGOXINUM)","compendium.com.ua","ru","digoxinum","digoxinum",False,False,"дигоксин"
"https://compendium.com.ua/akt/68/3173/dydrogesteronum/","ДИДРОГЕСТЕРОН (DYDROGESTERONUM)","compendium.com.ua","ru","dydrogesteronum","dydrogesteronum",False,False,"дидрогестерон"
"https://compendium.com.ua/akt/82/32/rabeprazolum/","РАБЕПРАЗОЛ (RABEPRAZOLUM)","compendium.com.ua","ru","rabeprazolum","rabeprazolum",False,False,"рабепразол"
"https://compendium.com.ua/akt/82/192588/rasagilinum/","РАЗАГИЛИН (RASAGILINUM)","compendium.com.ua","ru","rasagilinum","rasagilinum",False,False,"разагилин"
"https://compendium.com.ua/akt/82/2836/ramiprilum/","РАМИПРИЛ (RAMIPRILUM)","compendium.com.ua","ru","ramiprilum","ramiprilum",False,False,"рамиприл"
"https://compendium.com.ua/akt/82/486663/ramucirumabum/","РАМУЦИРУМАБ (RAMUCIRUMABUM)","compendium.com.ua","ru","ramucirumabum","ramucirumabum",False,False,"рамуцирумаб"
"https://compendium.com.ua/akt/82/2835/ranitidinum/","РАНИТИДИН (RANITIDINUM)","compendium.com.ua","ru","ranitidinum","ranitidinum",False,False,"ранитидин"
"https://compendium.com.ua/akt/82/153764/ranolazine/","Ранолазин (Ranolazine)","compendium.com.ua","ru","ranolazine","ranolazine",False,False,"ранолазин"
"https://compendium.com.ua/akt/83/64510/silybum-marianum/","РАСТОРОПША ПЯТНИСТАЯ* (SILYBUM MARIANUM*)","compendium.com.ua","ru","silybum-marianum","silybum marianum",False,True,"расторопша пятнистая"
"https://compendium.com.ua/akt/82/95259/rebamipidum/","РЕБАМИПИД (REBAMIPIDUM)","compendium.com.ua","ru","rebamipidum","rebamipidum",False,False,"ребамипид"
"https://compendium.com.ua/akt/82/721505/remdesivirum/","Ремдесивир (Remdesivirum)","compendium.com.ua","ru","remdesivirum","remdesivirum",False,False,"ремдесивир"
"https://compendium.com.ua/akt/82/378/repaglinidum/","РЕПАГЛИНИД (REPAGLINIDUM)","compendium.com.ua","ru","repaglinidum","repaglinidum",False,False,"репаглинид"
"https://compendium.com.ua/akt/82/121227/retapamulinum/","РЕТАПАМУЛИН (RETAPAMULINUM)","compendium.com.ua","ru","retapamulinum","retapamulinum",False,False,"ретапамулин"
"https://compendium.com.ua/akt/82/2832/retinolum/","РЕТИНОЛ (RETINOLUM)","compendium.com.ua","ru","retinolum","retinolum",False,False,"ретинол"
"https://compendium.com.ua/akt/82/2831/ribavirinum/","РИБАВИРИН (RIBAVIRINUM)","compendium.com.ua","ru","ribavirinum","ribavirinum",False,False,"рибавирин"
"https://compendium.com.ua/akt/82/1095/riboflavinum/","Рибофлавин (Riboflavinum)","compendium.com.ua","ru","riboflavinum","riboflavinum",False,False,"рибофлавин"
"https://compendium.com.ua/akt/82/528958/ribociklibum/","РИБОЦИКЛИБ (RIBOCIKLIBUM)","compendium.com.ua","ru","ribociklibum","ribociklibum",False,False,"рибоциклиб"
"https://compendium.com.ua/akt/82/119311/rivaroxabanum/","РИВАРОКСАБАН (RIVAROXABANUM)","compendium.com.ua","ru","rivaroxabanum","rivaroxabanum",False,False,"ривароксабан"
"https://compendium.com.ua/akt/82/1/rivastigminum/","Ривастигмин (RIVASTIGMINUM)","compendium.com.ua","ru","rivastigminum","rivastigminum",False,False,"ривастигмин"
"https://compendium.com.ua/akt/82/49/rizatriptanum/","РИЗАТРИПТАН (RIZATRIPTANUM)","compendium.com.ua","ru","rizatriptanum","rizatriptanum",False,False,"ризатриптан"
"https://compendium.com.ua/akt/82/353/riluzolum/","РИЛУЗОЛ (RILUZOLUM)","compendium.com.ua","ru","riluzolum","riluzolum",False,False,"рилузол"
"https://compendium.com.ua/akt/82/1517/rimantadinum/","РИМАНТАДИН (RIMANTADINUM)","compendium.com.ua","ru","rimantadinum","rimantadinum",False,False,"римантадин"
"https://compendium.com.ua/akt/83/2820/salmeterolum/","САЛМЕТЕРОЛ (SALMETEROLUM)","compendium.com.ua","ru","salmeterolum","salmeterolum",False,False,"салметерол"
"https://compendium.com.ua/akt/83/2819/salbutamolum/","САЛЬБУТАМОЛ (SALBUTAMOLUM)","compendium.com.ua","ru","salbutamolum","salbutamolum",False,False,"сальбутамол"
"https://compendium.com.ua/akt/83/70785/sanguiritrinum/","САНГВИРИТРИН* (SANGUIRITRINUM*)","compendium.com.ua","ru","sanguiritrinum","sanguiritrinum",False,True,"сангвиритрин"
"https://compendium.com.ua/akt/83/82789/sevofluran/","СЕВОФЛУРАН (SEVOFLURAN)","compendium.com.ua","ru","sevofluran","sevofluran",False,False,"севофлуран"
"https://compendium.com.ua/akt/83/2818/selegilinum/","СЕЛЕГИЛИН (SELEGILINUM)","compendium.com.ua","ru","selegilinum","selegilinum",False,False,"селегилин"
"https://compendium.com.ua/akt/83/505531/selenium/","СЕЛЕН* (SELENIUM*)","compendium.com.ua","ru","selenium","selenium",False,True,"селен"
"https://compendium.com.ua/akt/83/252/sulfur/","СЕРА* (SULFUR*)","compendium.com.ua","ru","sulfur","sulfur",False,True,"сера"
"https://compendium.com.ua/akt/83/821125/silver-proteinate/","СЕРЕБРА ПРОТЕИНАТ (SILVER PROTEINATE)","compendium.com.ua","ru","silver-proteinate","silver proteinate",False,False,"серебра протеинат"
"https://compendium.com.ua/akt/83/63756/serrapeptasum/","СЕРРАПЕПТАЗА (SERRAPEPTASUM)","compendium.com.ua","ru","serrapeptasum","serrapeptasum",False,False,"серрапептаза"
"https://compendium.com.ua/akt/83/97/sertaconazolum/","СЕРТАКОНАЗОЛ (SERTACONAZOLUM)","compendium.com.ua","ru","sertaconazolum","sertaconazolum",False,False,"сертаконазол"
"https://compendium.com.ua/akt/83/93199/sertindole/","СЕРТИНДОЛ (SERTINDOLE)","compendium.com.ua","ru","sertindole","sertindole",False,False,"сертиндол"
"https://compendium.com.ua/akt/83/2816/sertralinum/","СЕРТРАЛИН (SERTRALINUM)","compendium.com.ua","ru","sertralinum","sertralinum",False,False,"сертралин"
"https://compendium.com.ua/akt/83/390/sildenafilum/","СИЛДЕНАФИЛ (SILDENAFILUM)","compendium.com.ua","ru","sildenafilum","sildenafilum",False,False,"силденафил"
"https://compendium.com.ua/akt/83/2813/silibininum/","СИЛИБИНИН (SILIBININUM)","compendium.com.ua","ru","silibininum","silibininum",False,False,"силибинин"
"https://compendium.com.ua/akt/83/284/silimarinum/","СИЛИМАРИН* (SILIMARINUM*)","compendium.com.ua","ru","silimarinum","silimarinum",False,True,"силимарин"
"https://compendium.com.ua/akt/83/2812/simvastatinum/","СИМВАСТАТИН (SIMVASTATINUM)","compendium.com.ua","ru","simvastatinum","simvastatinum",False,False,"симвастатин"
"https://compendium.com.ua/akt/83/326375/simeprevirum/","СИМЕПРЕВИР (SIMEPREVIRUM)","compendium.com.ua","ru","simeprevirum","simeprevirum",False,False,"симепревир"
"https://compendium.com.ua/akt/83/448/simeticonum/","СИМЕТИКОН (SIMETICONUM)","compendium.com.ua","ru","simeticonum","simeticonum",False,False,"симетикон"
"https://compendium.com.ua/akt/83/2810/scopolaminum/","СКОПОЛАМИН* (SCOPOLAMINUM*)","compendium.com.ua","ru","scopolaminum","scopolaminum",False,True,"скополамин"
"https://compendium.com.ua/akt/83/524/solizymum/","СОЛИЗИМ* (SOLIZYMUM*)","compendium.com.ua","ru","solizymum","solizymum",False,True,"солизим"
"https://compendium.com.ua/akt/73/142095/indacaterol/","ИНДАКАТЕРОЛ (INDACATEROLUM)","compendium.com.ua","ru","indacaterol","indacaterolum",False,False,"индакатерол"
"https://compendium.com.ua/akt/73/3125/indapamidum/","ИНДАПАМИД (INDAPAMIDUM)","compendium.com.ua","ru","indapamidum","indapamidum",False,False,"индапамид"
"https://compendium.com.ua/akt/73/3122/indometacinum/","ИНДОМЕТАЦИН (INDOMETACINUM)","compendium.com.ua","ru","indometacinum","indometacinum",False,False,"индометацин"
"https://compendium.com.ua/akt/73/1492/inosinum/","ИНОЗИН (INOSINUM)","compendium.com.ua","ru","inosinum","inosinum",False,False,"инозин"
"https://compendium.com.ua/akt/73/84923/inosinum-pranobex/","ИНОЗИН ПРАНОБЕКС* (INOSINUM PRANOBEX*)","compendium.com.ua","ru","inosinum-pranobex","inosinum pranobex",False,True,"инозин пранобекс"
"https://compendium.com.ua/akt/73/49212/insulinum-aspartum/","ИНСУЛИН АСПАРТ (INSULINUM ASPARTUM)","compendium.com.ua","ru","insulinum-aspartum","insulinum aspartum",False,False,"инсулин аспарт"
"https://compendium.com.ua/akt/73/48475/insulinum-glarginum/","ИНСУЛИН ГЛАРГИН (INSULINUM GLARGINUM)","compendium.com.ua","ru","insulinum-glarginum","insulinum glarginum",False,False,"инсулин гларгин"
"https://compendium.com.ua/akt/73/73487/insulinum-glulisinum/","ИНСУЛИН ГЛУЛИЗИН (INSULINUM GLULISINUM)","compendium.com.ua","ru","insulinum-glulisinum","insulinum glulisinum",False,False,"инсулин глулизин"
"https://compendium.com.ua/akt/73/96849/insulinum-detemirum/","ИНСУЛИН ДЕТЕМИР (INSULINUM DETEMIRUM)","compendium.com.ua","ru","insulinum-detemirum","insulinum detemirum",False,False,"инсулин детемир"
"https://compendium.com.ua/akt/73/3044/insulinum-lisprum/","ИНСУЛИН ЛИСПРО (INSULINUM LISPRUM)","compendium.com.ua","ru","insulinum-lisprum","insulinum lisprum",False,False,"инсулин лиспро"
"https://compendium.com.ua/akt/73/95/insulini-injectio-neutralis/","ИНСУЛИН НЕЙТРАЛЬНЫЙ ДЛЯ ИНЪЕКЦИЙ (INSULINI INJECTIO NEUTRALIS)","compendium.com.ua","ru","insulini-injectio-neutralis","insulini injectio neutralis",False,False,"инсулин нейтральный для инъекций"
"https://compendium.com.ua/akt/73/3121/insulinum-humanum/","ИНСУЛИН ЧЕЛОВЕЧЕСКИЙ (INSULINUM HUMANUM)","compendium.com.ua","ru","insulinum-humanum","insulinum humanum",False,False,"инсулин человеческий"
"https://compendium.com.ua/akt/73/3120/interferonum-alfa/","ИНТЕРФЕРОН АЛЬФА (INTERFERONUM ALFA)","compendium.com.ua","ru","interferonum-alfa","interferonum alfa",False,False,"интерферон альфа"
"https://compendium.com.ua/akt/73/3119/interferonum-beta/","ИНТЕРФЕРОН БЕТА (INTERFERONUM BETA)","compendium.com.ua","ru","interferonum-beta","interferonum beta",False,False,"интерферон бета"
"https://compendium.com.ua/akt/73/37489/infliximabum/","ИНФЛИКСИМАБ (INFLIXIMABUM)","compendium.com.ua","ru","infliximabum","infliximabum",False,False,"инфликсимаб"
"https://compendium.com.ua/akt/73/76812/ipidacrinum/","ИПИДАКРИН (IPIDACRINUM)","compendium.com.ua","ru","ipidacrinum","ipidacrinum",False,False,"ипидакрин"
"https://compendium.com.ua/akt/73/3115/ipratropii-bromidum/","Ипратропия Бромид (Ipratropii Bromidum)","compendium.com.ua","ru","ipratropii-bromidum","ipratropii bromidum",False,False,"ипратропия бромид"
"https://compendium.com.ua/akt/73/387/irbesartanum/","ИРБЕСАРТАН (IRBESARTANUM)","compendium.com.ua","ru","irbesartanum","irbesartanum",False,False,"ирбесартан"
"https://compendium.com.ua/akt/73/352/irinotecanum/","ИРИНОТЕКАН (IRINOTECAN)","compendium.com.ua","ru","irinotecanum","irinotecan",False,False,"иринотекан"
"https://compendium.com.ua/akt/73/100179/itopridum/","ИТОПРИД (ITOPRIDUM)","compendium.com.ua","ru","itopridum","itopridum",False,False,"итоприд"
"https://compendium.com.ua/akt/65/3342/acidum-alendronicum/","АЛЕНДРОНОВАЯ КИСЛОТА (ACIDUM ALENDRONICUM)","compendium.com.ua","ru","acidum-alendronicum","acidum alendronicum",False,False,"алендроновая кислота"
"https://compendium.com.ua/akt/65/121228/alclometasonum/","АЛКЛОМЕТАЗОН (ALCLOMETASONUM)","compendium.com.ua","ru","alclometasonum","alclometasonum",False,False,"алклометазон"
"https://compendium.com.ua/akt/65/3339/allopurinolum/","АЛЛОПУРИНОЛ (ALLOPURINOLUM)","compendium.com.ua","ru","allopurinolum","allopurinolum",False,False,"аллопуринол"
"https://compendium.com.ua/akt/65/117248/alloferonum/","АЛЛОФЕРОН* (ALLOFERONUM*)","compendium.com.ua","ru","alloferonum","alloferonum",False,True,"аллоферон"
"https://compendium.com.ua/akt/65/147/aloe-arborescens-mill/","АЛОЭ ДРЕВОВИДНОЕ* (ALOE ARBORESCENS MILL.*)","compendium.com.ua","ru","aloe-arborescens-mill","aloe arborescens mill.",False,True,"алоэ древовидное"
"https://compendium.com.ua/akt/65/806899/alpelisibum/","АЛПЕЛИСИБ (ALPELISIBUM)","compendium.com.ua","ru","alpelisibum","alpelisibum",False,False,"алпелисиб"
"https://compendium.com.ua/akt/65/3336/alprazolamum/","Алпразолам (ALPRAZOLAMUM)","compendium.com.ua","ru","alprazolamum","alprazolamum",False,False,"алпразолам"
"https://compendium.com.ua/akt/65/3335/alprostadilum/","АЛПРОСТАДИЛ (ALPROSTADILUM)","compendium.com.ua","ru","alprostadilum","alprostadilum",False,False,"алпростадил"
"https://compendium.com.ua/akt/65/144/althaea-officinalis/","АЛТЕЙ ЛЕКАРСТВЕННЫЙ* (ALTHAEA OFFICINALIS*)","compendium.com.ua","ru","althaea-officinalis","althaea officinalis",False,True,"алтей лекарственный"
"https://compendium.com.ua/akt/65/24/alfuzosinum/","АЛФУЗОЗИН (ALFUZOSINUM)","compendium.com.ua","ru","alfuzosinum","alfuzosinum",False,False,"алфузозин"
"https://compendium.com.ua/akt/65/435/albendazolum/","АЛЬБЕНДАЗОЛ (ALBENDAZOLUM)","compendium.com.ua","ru","albendazolum","albendazolum",False,False,"альбендазол"
"https://compendium.com.ua/akt/65/249/albuminum-humanum/","АЛЬБУМИН ЧЕЛОВЕЧЕСКИЙ* (ALBUMINUM HUMANUM*)","compendium.com.ua","ru","albuminum-humanum","albuminum humanum",False,True,"альбумин человеческий"
"https://compendium.com.ua/akt/65/3332/alfacalcidolum/","АЛЬФАКАЛЬЦИДОЛ (ALFACALCIDOLUM)","compendium.com.ua","ru","alfacalcidolum","alfacalcidolum",False,False,"альфакальцидол"
"https://compendium.com.ua/akt/65/938/aluminii-phosphas/","АЛЮМИНИЯ ФОСФАТ* (ALUMINII PHOSPHAS*)","compendium.com.ua","ru","aluminii-phosphas","aluminii phosphas",False,True,"алюминия фосфат"
"https://compendium.com.ua/akt/65/1520/amantadinum/","АМАНТАДИН (AMANTADINUM)","compendium.com.ua","ru","amantadinum","amantadinum",False,False,"амантадин"
"https://compendium.com.ua/akt/65/3331/ambazonum/","АМБАЗОН (AMBAZONUM)","compendium.com.ua","ru","ambazonum","ambazonum",False,False,"амбазон"
"https://compendium.com.ua/akt/65/3330/ambroxolum/","АМБРОКСОЛ (AMBROXOLUM)","compendium.com.ua","ru","ambroxolum","ambroxolum",False,False,"амброксол"
"https://compendium.com.ua/akt/83/221/serenoa-repens/","АМЕРИКАНСКАЯ КАРЛИКОВАЯ ПАЛЬМА * (SERENOA REPENS*)","compendium.com.ua","ru","serenoa-repens","serenoa repens",False,True,"американская карликовая пальма "
"https://compendium.com.ua/akt/65/3327/amikacinum/","АМИКАЦИН (AMIKACINUM)","compendium.com.ua","ru","amikacinum","amikacinum",False,False,"амикацин"
"https://compendium.com.ua/akt/65/3325/acidum-aminocaproicum/","АМИНОКАПРОНОВАЯ КИСЛОТА (ACIDUM AMINOCAPROICUM)","compendium.com.ua","ru","acidum-aminocaproicum","acidum aminocaproicum",False,False,"аминокапроновая кислота"
"https://compendium.com.ua/akt/69/271/equisetum-arvense/","ХВОЩ ПОЛЕВОЙ* (EQUISETUM ARVENSE*)","compendium.com.ua","ru","equisetum-arvense","equisetum arvense",False,True,"хвощ полевой"
"https://compendium.com.ua/akt/67/530/chymotrypsinum/","ХИМОТРИПСИН (CHYMOTRYPSINUM)","compendium.com.ua","ru","chymotrypsinum","chymotrypsinum",False,False,"химотрипсин"
"https://compendium.com.ua/akt/81/2674/quinaprilum/","ХИНАПРИЛ (QUINAPRILUM)","compendium.com.ua","ru","quinaprilum","quinaprilum",False,False,"хинаприл"
"https://compendium.com.ua/akt/67/2672/chlorambucilum/","ХЛОРАМБУЦИЛ (CHLORAMBUCILUM)","compendium.com.ua","ru","chlorambucilum","chlorambucilum",False,False,"хлорамбуцил"
"https://compendium.com.ua/akt/67/2671/chloramphenicolum/","ХЛОРАМФЕНИКОЛ (CHLORAMPHENICOLUM)","compendium.com.ua","ru","chloramphenicolum","chloramphenicolum",False,False,"хлорамфеникол"
"https://compendium.com.ua/akt/67/2670/chlorhexidinum/","ХЛОРГЕКСИДИН (CHLORHEXIDINUM)","compendium.com.ua","ru","chlorhexidinum","chlorhexidinum",False,False,"хлоргексидин"
"https://compendium.com.ua/akt/67/301/chlornitrophenolum/","ХЛОРНИТРОФЕНОЛ* (CHLORNITROPHENOLUM*)","compendium.com.ua","ru","chlornitrophenolum","chlornitrophenolum",False,True,"хлорнитрофенол"
"https://compendium.com.ua/akt/67/2666/chloropyraminum/","ХЛОРОПИРАМИН (CHLOROPYRAMINUM)","compendium.com.ua","ru","chloropyraminum","chloropyraminum",False,False,"хлоропирамин"
"https://compendium.com.ua/akt/67/2665/chloroquinum/","ХЛОРОХИН (CHLOROQUINUM)","compendium.com.ua","ru","chloroquinum","chloroquinum",False,False,"хлорохин"
"https://compendium.com.ua/akt/67/2585/chlorpromazine/","ХЛОРПРОМАЗИН (CHLORPROMAZINE)","compendium.com.ua","ru","chlorpromazine","chlorpromazine",False,False,"хлорпромазин"
"https://compendium.com.ua/akt/67/2663/chlorprothixene/","ХЛОРПРОТИКСЕН (CHLORPROTHIXENE)","compendium.com.ua","ru","chlorprothixene","chlorprothixene",False,False,"хлорпротиксен"
"https://compendium.com.ua/akt/67/2662/chlortalidonum/","ХЛОРТАЛИДОН (CHLORTALIDONUM)","compendium.com.ua","ru","chlortalidonum","chlortalidonum",False,False,"хлорталидон"
"https://compendium.com.ua/akt/67/2660/chlorquinaldolum/","ХЛОРХИНАЛЬДОЛ (CHLORQUINALDOLUM)","compendium.com.ua","ru","chlorquinaldolum","chlorquinaldolum",False,False,"хлорхинальдол"
"https://compendium.com.ua/akt/67/70781/cholini-alfosceras/","ХОЛИНА АЛЬФОСЦЕРАТ (CHOLINI ALFOSCERAS)","compendium.com.ua","ru","cholini-alfosceras","cholini alfosceras",False,False,"холина альфосцерат"
"https://compendium.com.ua/akt/67/2659/cholini-salicylas/","ХОЛИНА САЛИЦИЛАТ (CHOLINI SALICYLAS)","compendium.com.ua","ru","cholini-salicylas","cholini salicylas",False,False,"холина салицилат"
"https://compendium.com.ua/akt/67/2437/chondroitini-sulfas/","ХОНДРОИТИН СУЛЬФАТ* (CHONDROITINI SULFAS*)","compendium.com.ua","ru","chondroitini-sulfas","chondroitini sulfas",False,True,"хондроитин сульфат"
"https://compendium.com.ua/akt/67/96923/choriogonadotropinum-alfa/","ХОРИОГОНАДОТРОПИН АЛЬФА (CHORIOGONADOTROPINUM ALFA)","compendium.com.ua","ru","choriogonadotropinum-alfa","choriogonadotropinum alfa",False,False,"хориогонадотропин альфа"
"https://compendium.com.ua/akt/71/355/gummi-huari/","ХЬЮАРОВАЯ СМОЛА* (GUMMI HUARI*)","compendium.com.ua","ru","gummi-huari","gummi huari",False,True,"хьюаровая смола"
"https://compendium.com.ua/akt/81/2675/quinagolidum/","ХИНАГОЛИД (QUINAGOLIDUM)","compendium.com.ua","ru","quinagolidum","quinagolidum",False,False,"хинаголид"
"https://compendium.com.ua/akt/81/1516/quifenadinum/","ХИФЕНАДИН (QUIFENADINUM)","compendium.com.ua","ru","quifenadinum","quifenadinum",False,False,"хифенадин"
"https://compendium.com.ua/akt/80/995/paclitaxelum/","ПАКЛИТАКСЕЛ (PACLITAXELUM)","compendium.com.ua","ru","paclitaxelum","paclitaxelum",False,False,"паклитаксел"
"https://compendium.com.ua/akt/80/106034/paliperidonum/","ПАЛИПЕРИДОН (PALIPERIDONUM)","compendium.com.ua","ru","paliperidonum","paliperidonum",False,False,"палиперидон"
"https://compendium.com.ua/akt/65/2905/acidum-pamidronicum/","ПАМИДРОНОВАЯ КИСЛОТА (ACIDUM PAMIDRONICUM)","compendium.com.ua","ru","acidum-pamidronicum","acidum pamidronicum",False,False,"памидроновая кислота"
